race,name,driver,team,lap,time
3,portugal,Carlos Sainz,ferrari,8,84.329
3,portugal,Carlos Sainz,ferrari,9,84.439
3,portugal,Carlos Sainz,ferrari,10,84.0
3,portugal,Carlos Sainz,ferrari,11,84.012
3,portugal,Carlos Sainz,ferrari,12,83.196
3,portugal,Carlos Sainz,ferrari,13,83.654
3,portugal,Carlos Sainz,ferrari,14,83.984
3,portugal,Carlos Sainz,ferrari,15,83.958
3,portugal,Carlos Sainz,ferrari,16,83.727
3,portugal,Carlos Sainz,ferrari,17,83.792
3,portugal,Carlos Sainz,ferrari,18,83.565
3,portugal,Carlos Sainz,ferrari,19,83.645
3,portugal,Carlos Sainz,ferrari,20,83.652
3,portugal,Carlos Sainz,ferrari,21,87.31
3,portugal,Carlos Sainz,ferrari,23,83.65100000000001
3,portugal,Carlos Sainz,ferrari,24,84.005
3,portugal,Carlos Sainz,ferrari,25,83.072
3,portugal,Carlos Sainz,ferrari,26,83.436
3,portugal,Carlos Sainz,ferrari,27,83.72200000000001
3,portugal,Carlos Sainz,ferrari,28,83.546
3,portugal,Carlos Sainz,ferrari,29,83.45200000000001
3,portugal,Carlos Sainz,ferrari,30,83.39
3,portugal,Carlos Sainz,ferrari,31,83.361
3,portugal,Carlos Sainz,ferrari,32,83.016
3,portugal,Carlos Sainz,ferrari,33,83.04799999999999
3,portugal,Carlos Sainz,ferrari,34,82.704
3,portugal,Carlos Sainz,ferrari,35,83.208
3,portugal,Carlos Sainz,ferrari,36,83.01299999999999
3,portugal,Carlos Sainz,ferrari,37,84.961
3,portugal,Carlos Sainz,ferrari,38,82.825
3,portugal,Carlos Sainz,ferrari,39,83.09299999999999
3,portugal,Carlos Sainz,ferrari,40,82.73700000000001
3,portugal,Carlos Sainz,ferrari,41,82.865
3,portugal,Carlos Sainz,ferrari,42,83.182
3,portugal,Carlos Sainz,ferrari,43,82.92200000000001
3,portugal,Carlos Sainz,ferrari,44,84.41799999999999
3,portugal,Carlos Sainz,ferrari,45,82.814
3,portugal,Carlos Sainz,ferrari,46,82.45100000000001
3,portugal,Carlos Sainz,ferrari,47,82.898
3,portugal,Carlos Sainz,ferrari,48,82.867
3,portugal,Carlos Sainz,ferrari,49,82.838
3,portugal,Carlos Sainz,ferrari,50,82.946
3,portugal,Carlos Sainz,ferrari,51,82.75
3,portugal,Carlos Sainz,ferrari,52,82.616
3,portugal,Carlos Sainz,ferrari,53,83.52799999999999
3,portugal,Carlos Sainz,ferrari,54,82.434
3,portugal,Carlos Sainz,ferrari,55,82.682
3,portugal,Carlos Sainz,ferrari,56,82.402
3,portugal,Carlos Sainz,ferrari,57,82.589
3,portugal,Carlos Sainz,ferrari,58,83.855
3,portugal,Carlos Sainz,ferrari,59,82.912
3,portugal,Carlos Sainz,ferrari,60,82.325
3,portugal,Carlos Sainz,ferrari,61,82.53399999999999
3,portugal,Carlos Sainz,ferrari,62,82.584
3,portugal,Carlos Sainz,ferrari,63,82.97
3,portugal,Carlos Sainz,ferrari,64,83.881
3,portugal,Carlos Sainz,ferrari,65,84.073
3,portugal,Carlos Sainz,ferrari,66,83.387
2,imola,Carlos Sainz,ferrari,11,90.757
2,imola,Carlos Sainz,ferrari,12,89.461
2,imola,Carlos Sainz,ferrari,14,89.581
2,imola,Carlos Sainz,ferrari,15,88.696
2,imola,Carlos Sainz,ferrari,16,88.98100000000001
2,imola,Carlos Sainz,ferrari,17,87.87799999999999
2,imola,Carlos Sainz,ferrari,18,88.087
2,imola,Carlos Sainz,ferrari,19,87.853
2,imola,Carlos Sainz,ferrari,20,88.537
2,imola,Carlos Sainz,ferrari,21,88.89
2,imola,Carlos Sainz,ferrari,22,88.734
2,imola,Carlos Sainz,ferrari,23,87.844
2,imola,Carlos Sainz,ferrari,24,88.225
2,imola,Carlos Sainz,ferrari,25,89.87299999999999
2,imola,Carlos Sainz,ferrari,26,87.382
2,imola,Carlos Sainz,ferrari,27,92.015
2,imola,Carlos Sainz,ferrari,29,85.28
2,imola,Carlos Sainz,ferrari,30,83.353
2,imola,Carlos Sainz,ferrari,35,86.61399999999999
2,imola,Carlos Sainz,ferrari,36,81.63
2,imola,Carlos Sainz,ferrari,37,80.714
2,imola,Carlos Sainz,ferrari,38,80.538
2,imola,Carlos Sainz,ferrari,39,80.062
2,imola,Carlos Sainz,ferrari,40,79.998
2,imola,Carlos Sainz,ferrari,41,79.577
2,imola,Carlos Sainz,ferrari,42,79.355
2,imola,Carlos Sainz,ferrari,43,79.143
2,imola,Carlos Sainz,ferrari,44,79.063
2,imola,Carlos Sainz,ferrari,45,79.096
2,imola,Carlos Sainz,ferrari,46,79.078
2,imola,Carlos Sainz,ferrari,47,78.869
2,imola,Carlos Sainz,ferrari,48,79.038
2,imola,Carlos Sainz,ferrari,49,79.26899999999999
2,imola,Carlos Sainz,ferrari,50,79.905
2,imola,Carlos Sainz,ferrari,51,79.053
2,imola,Carlos Sainz,ferrari,52,78.54899999999999
2,imola,Carlos Sainz,ferrari,53,79.02
2,imola,Carlos Sainz,ferrari,54,79.214
2,imola,Carlos Sainz,ferrari,55,79.123
2,imola,Carlos Sainz,ferrari,56,78.763
2,imola,Carlos Sainz,ferrari,57,78.684
2,imola,Carlos Sainz,ferrari,58,78.612
2,imola,Carlos Sainz,ferrari,59,78.678
2,imola,Carlos Sainz,ferrari,60,78.49
2,imola,Carlos Sainz,ferrari,61,78.571
2,imola,Carlos Sainz,ferrari,62,78.764
2,imola,Carlos Sainz,ferrari,63,78.49600000000001
1,bahrain,Carlos Sainz,ferrari,5,101.209
1,bahrain,Carlos Sainz,ferrari,6,97.11200000000001
1,bahrain,Carlos Sainz,ferrari,7,97.139
1,bahrain,Carlos Sainz,ferrari,8,97.829
1,bahrain,Carlos Sainz,ferrari,9,98.396
1,bahrain,Carlos Sainz,ferrari,10,98.012
1,bahrain,Carlos Sainz,ferrari,11,97.56200000000001
1,bahrain,Carlos Sainz,ferrari,12,97.71600000000001
1,bahrain,Carlos Sainz,ferrari,13,97.66
1,bahrain,Carlos Sainz,ferrari,14,97.59100000000001
1,bahrain,Carlos Sainz,ferrari,15,100.84
1,bahrain,Carlos Sainz,ferrari,17,96.15
1,bahrain,Carlos Sainz,ferrari,18,96.36399999999999
1,bahrain,Carlos Sainz,ferrari,19,96.45
1,bahrain,Carlos Sainz,ferrari,20,98.96600000000001
1,bahrain,Carlos Sainz,ferrari,21,96.70200000000001
1,bahrain,Carlos Sainz,ferrari,22,96.516
1,bahrain,Carlos Sainz,ferrari,23,96.236
1,bahrain,Carlos Sainz,ferrari,24,96.279
1,bahrain,Carlos Sainz,ferrari,25,97.598
1,bahrain,Carlos Sainz,ferrari,26,96.686
1,bahrain,Carlos Sainz,ferrari,27,96.574
1,bahrain,Carlos Sainz,ferrari,28,96.84200000000001
1,bahrain,Carlos Sainz,ferrari,29,96.02
1,bahrain,Carlos Sainz,ferrari,30,96.21700000000001
1,bahrain,Carlos Sainz,ferrari,31,96.273
1,bahrain,Carlos Sainz,ferrari,32,96.469
1,bahrain,Carlos Sainz,ferrari,33,97.141
1,bahrain,Carlos Sainz,ferrari,34,96.635
1,bahrain,Carlos Sainz,ferrari,35,96.584
1,bahrain,Carlos Sainz,ferrari,36,96.713
1,bahrain,Carlos Sainz,ferrari,37,99.631
1,bahrain,Carlos Sainz,ferrari,39,94.661
1,bahrain,Carlos Sainz,ferrari,40,94.63
1,bahrain,Carlos Sainz,ferrari,41,94.876
1,bahrain,Carlos Sainz,ferrari,42,94.63600000000001
1,bahrain,Carlos Sainz,ferrari,43,94.811
1,bahrain,Carlos Sainz,ferrari,44,95.081
1,bahrain,Carlos Sainz,ferrari,45,96.024
1,bahrain,Carlos Sainz,ferrari,46,94.883
1,bahrain,Carlos Sainz,ferrari,47,94.693
1,bahrain,Carlos Sainz,ferrari,48,94.509
1,bahrain,Carlos Sainz,ferrari,49,94.63600000000001
1,bahrain,Carlos Sainz,ferrari,50,94.587
1,bahrain,Carlos Sainz,ferrari,51,95.11
1,bahrain,Carlos Sainz,ferrari,52,95.009
1,bahrain,Carlos Sainz,ferrari,53,95.163
1,bahrain,Carlos Sainz,ferrari,54,95.60700000000001
1,bahrain,Carlos Sainz,ferrari,55,95.57700000000001
1,bahrain,Carlos Sainz,ferrari,56,95.76
22,uae,Charles Leclerc,ferrari,1,91.14
22,uae,Charles Leclerc,ferrari,2,90.91
22,uae,Charles Leclerc,ferrari,3,90.509
22,uae,Charles Leclerc,ferrari,4,90.63
22,uae,Charles Leclerc,ferrari,5,90.586
22,uae,Charles Leclerc,ferrari,6,90.32
22,uae,Charles Leclerc,ferrari,7,90.37200000000001
22,uae,Charles Leclerc,ferrari,8,90.104
22,uae,Charles Leclerc,ferrari,9,90.26799999999999
22,uae,Charles Leclerc,ferrari,10,89.99600000000001
22,uae,Charles Leclerc,ferrari,11,90.381
22,uae,Charles Leclerc,ferrari,12,90.323
22,uae,Charles Leclerc,ferrari,13,92.05
22,uae,Charles Leclerc,ferrari,14,93.881
22,uae,Charles Leclerc,ferrari,16,89.40799999999999
22,uae,Charles Leclerc,ferrari,17,89.28299999999999
22,uae,Charles Leclerc,ferrari,18,89.641
22,uae,Charles Leclerc,ferrari,19,89.493
22,uae,Charles Leclerc,ferrari,20,89.56299999999999
22,uae,Charles Leclerc,ferrari,21,89.588
22,uae,Charles Leclerc,ferrari,22,89.37899999999999
22,uae,Charles Leclerc,ferrari,23,89.104
22,uae,Charles Leclerc,ferrari,24,89.416
22,uae,Charles Leclerc,ferrari,25,89.44200000000001
22,uae,Charles Leclerc,ferrari,26,89.215
22,uae,Charles Leclerc,ferrari,27,89.25399999999999
22,uae,Charles Leclerc,ferrari,28,89.255
22,uae,Charles Leclerc,ferrari,29,89.09299999999999
22,uae,Charles Leclerc,ferrari,30,89.381
22,uae,Charles Leclerc,ferrari,31,88.823
22,uae,Charles Leclerc,ferrari,32,89.148
22,uae,Charles Leclerc,ferrari,33,90.05
22,uae,Charles Leclerc,ferrari,34,96.55799999999999
22,uae,Charles Leclerc,ferrari,36,97.309
22,uae,Charles Leclerc,ferrari,37,88.725
22,uae,Charles Leclerc,ferrari,38,88.90700000000001
22,uae,Charles Leclerc,ferrari,39,88.43299999999999
22,uae,Charles Leclerc,ferrari,40,88.338
22,uae,Charles Leclerc,ferrari,41,88.729
22,uae,Charles Leclerc,ferrari,42,88.954
22,uae,Charles Leclerc,ferrari,43,89.171
22,uae,Charles Leclerc,ferrari,44,90.335
22,uae,Charles Leclerc,ferrari,45,88.98200000000001
21,saudiarabia,Charles Leclerc,ferrari,1,98.491
21,saudiarabia,Charles Leclerc,ferrari,2,95.006
21,saudiarabia,Charles Leclerc,ferrari,3,94.49700000000001
21,saudiarabia,Charles Leclerc,ferrari,4,94.414
21,saudiarabia,Charles Leclerc,ferrari,5,94.15
21,saudiarabia,Charles Leclerc,ferrari,6,94.186
21,saudiarabia,Charles Leclerc,ferrari,7,94.155
21,saudiarabia,Charles Leclerc,ferrari,8,93.976
21,saudiarabia,Charles Leclerc,ferrari,9,93.963
21,saudiarabia,Charles Leclerc,ferrari,18,96.48299999999999
21,saudiarabia,Charles Leclerc,ferrari,19,95.072
21,saudiarabia,Charles Leclerc,ferrari,20,94.84100000000001
21,saudiarabia,Charles Leclerc,ferrari,21,94.571
21,saudiarabia,Charles Leclerc,ferrari,22,94.605
21,saudiarabia,Charles Leclerc,ferrari,25,93.64200000000001
21,saudiarabia,Charles Leclerc,ferrari,26,93.086
21,saudiarabia,Charles Leclerc,ferrari,27,107.93299999999999
21,saudiarabia,Charles Leclerc,ferrari,28,94.874
21,saudiarabia,Charles Leclerc,ferrari,33,92.704
21,saudiarabia,Charles Leclerc,ferrari,34,92.257
21,saudiarabia,Charles Leclerc,ferrari,35,106.036
21,saudiarabia,Charles Leclerc,ferrari,36,93.209
21,saudiarabia,Charles Leclerc,ferrari,37,92.066
21,saudiarabia,Charles Leclerc,ferrari,38,92.745
21,saudiarabia,Charles Leclerc,ferrari,39,92.02799999999999
21,saudiarabia,Charles Leclerc,ferrari,40,92.145
21,saudiarabia,Charles Leclerc,ferrari,41,91.883
21,saudiarabia,Charles Leclerc,ferrari,42,92.094
21,saudiarabia,Charles Leclerc,ferrari,43,92.395
21,saudiarabia,Charles Leclerc,ferrari,44,91.71
21,saudiarabia,Charles Leclerc,ferrari,45,91.745
21,saudiarabia,Charles Leclerc,ferrari,46,91.601
21,saudiarabia,Charles Leclerc,ferrari,47,92.251
21,saudiarabia,Charles Leclerc,ferrari,48,92.71600000000001
21,saudiarabia,Charles Leclerc,ferrari,49,91.992
21,saudiarabia,Charles Leclerc,ferrari,50,93.431
20,qatar,Charles Leclerc,ferrari,2,92.49799999999999
20,qatar,Charles Leclerc,ferrari,3,91.676
20,qatar,Charles Leclerc,ferrari,4,91.109
20,qatar,Charles Leclerc,ferrari,5,91.205
20,qatar,Charles Leclerc,ferrari,6,91.484
20,qatar,Charles Leclerc,ferrari,7,91.369
20,qatar,Charles Leclerc,ferrari,8,92.13
20,qatar,Charles Leclerc,ferrari,9,92.458
20,qatar,Charles Leclerc,ferrari,10,89.76299999999999
20,qatar,Charles Leclerc,ferrari,11,89.72
20,qatar,Charles Leclerc,ferrari,12,89.74
20,qatar,Charles Leclerc,ferrari,13,90.014
20,qatar,Charles Leclerc,ferrari,14,90.21
20,qatar,Charles Leclerc,ferrari,15,89.97200000000001
20,qatar,Charles Leclerc,ferrari,16,89.854
20,qatar,Charles Leclerc,ferrari,17,90.296
20,qatar,Charles Leclerc,ferrari,18,89.794
20,qatar,Charles Leclerc,ferrari,19,89.96
20,qatar,Charles Leclerc,ferrari,20,90.052
20,qatar,Charles Leclerc,ferrari,21,89.955
20,qatar,Charles Leclerc,ferrari,22,90.288
20,qatar,Charles Leclerc,ferrari,23,89.963
20,qatar,Charles Leclerc,ferrari,24,90.14200000000001
20,qatar,Charles Leclerc,ferrari,25,89.98700000000001
20,qatar,Charles Leclerc,ferrari,26,90.31299999999999
20,qatar,Charles Leclerc,ferrari,28,95.20299999999999
20,qatar,Charles Leclerc,ferrari,29,88.23200000000001
20,qatar,Charles Leclerc,ferrari,30,89.906
20,qatar,Charles Leclerc,ferrari,31,87.853
20,qatar,Charles Leclerc,ferrari,32,87.51
20,qatar,Charles Leclerc,ferrari,33,88.805
20,qatar,Charles Leclerc,ferrari,34,88.79299999999999
20,qatar,Charles Leclerc,ferrari,35,88.227
20,qatar,Charles Leclerc,ferrari,36,87.90700000000001
20,qatar,Charles Leclerc,ferrari,37,87.671
20,qatar,Charles Leclerc,ferrari,38,87.274
20,qatar,Charles Leclerc,ferrari,39,87.17399999999999
20,qatar,Charles Leclerc,ferrari,40,87.26
20,qatar,Charles Leclerc,ferrari,41,87.209
20,qatar,Charles Leclerc,ferrari,42,86.804
20,qatar,Charles Leclerc,ferrari,43,87.05
20,qatar,Charles Leclerc,ferrari,44,86.786
20,qatar,Charles Leclerc,ferrari,45,86.58200000000001
20,qatar,Charles Leclerc,ferrari,46,86.555
20,qatar,Charles Leclerc,ferrari,47,87.318
20,qatar,Charles Leclerc,ferrari,48,86.72399999999999
20,qatar,Charles Leclerc,ferrari,49,87.089
20,qatar,Charles Leclerc,ferrari,50,87.219
20,qatar,Charles Leclerc,ferrari,51,87.611
20,qatar,Charles Leclerc,ferrari,52,87.316
20,qatar,Charles Leclerc,ferrari,53,87.676
20,qatar,Charles Leclerc,ferrari,54,99.711
20,qatar,Charles Leclerc,ferrari,56,90.76899999999999
20,qatar,Charles Leclerc,ferrari,57,87.912
19,brazil,Charles Leclerc,ferrari,1,81.51899999999999
19,brazil,Charles Leclerc,ferrari,2,75.906
19,brazil,Charles Leclerc,ferrari,3,75.751
19,brazil,Charles Leclerc,ferrari,4,76.426
19,brazil,Charles Leclerc,ferrari,5,75.764
19,brazil,Charles Leclerc,ferrari,10,77.65
19,brazil,Charles Leclerc,ferrari,11,75.741
19,brazil,Charles Leclerc,ferrari,14,83.844
19,brazil,Charles Leclerc,ferrari,15,75.172
19,brazil,Charles Leclerc,ferrari,16,75.15899999999999
19,brazil,Charles Leclerc,ferrari,17,75.164
19,brazil,Charles Leclerc,ferrari,18,75.439
19,brazil,Charles Leclerc,ferrari,19,75.35600000000001
19,brazil,Charles Leclerc,ferrari,20,75.679
19,brazil,Charles Leclerc,ferrari,21,75.44800000000001
19,brazil,Charles Leclerc,ferrari,22,75.447
19,brazil,Charles Leclerc,ferrari,23,75.289
19,brazil,Charles Leclerc,ferrari,24,75.592
19,brazil,Charles Leclerc,ferrari,25,75.695
19,brazil,Charles Leclerc,ferrari,26,75.465
19,brazil,Charles Leclerc,ferrari,27,79.37
19,brazil,Charles Leclerc,ferrari,29,74.688
19,brazil,Charles Leclerc,ferrari,31,74.957
19,brazil,Charles Leclerc,ferrari,32,74.497
19,brazil,Charles Leclerc,ferrari,33,74.62
19,brazil,Charles Leclerc,ferrari,34,74.328
19,brazil,Charles Leclerc,ferrari,35,74.062
19,brazil,Charles Leclerc,ferrari,36,74.006
19,brazil,Charles Leclerc,ferrari,37,74.043
19,brazil,Charles Leclerc,ferrari,38,73.98899999999999
19,brazil,Charles Leclerc,ferrari,39,74.166
19,brazil,Charles Leclerc,ferrari,40,74.156
19,brazil,Charles Leclerc,ferrari,41,74.266
19,brazil,Charles Leclerc,ferrari,42,74.211
19,brazil,Charles Leclerc,ferrari,43,74.847
19,brazil,Charles Leclerc,ferrari,44,74.265
19,brazil,Charles Leclerc,ferrari,45,75.093
19,brazil,Charles Leclerc,ferrari,46,74.596
19,brazil,Charles Leclerc,ferrari,47,74.766
19,brazil,Charles Leclerc,ferrari,48,74.622
19,brazil,Charles Leclerc,ferrari,49,74.471
19,brazil,Charles Leclerc,ferrari,50,75.068
19,brazil,Charles Leclerc,ferrari,51,74.815
19,brazil,Charles Leclerc,ferrari,52,78.29
19,brazil,Charles Leclerc,ferrari,54,73.486
19,brazil,Charles Leclerc,ferrari,55,72.92399999999999
19,brazil,Charles Leclerc,ferrari,56,73.002
19,brazil,Charles Leclerc,ferrari,57,73.03699999999999
19,brazil,Charles Leclerc,ferrari,58,73.08
19,brazil,Charles Leclerc,ferrari,59,73.075
19,brazil,Charles Leclerc,ferrari,60,73.071
19,brazil,Charles Leclerc,ferrari,61,72.822
19,brazil,Charles Leclerc,ferrari,62,72.973
19,brazil,Charles Leclerc,ferrari,63,72.99600000000001
19,brazil,Charles Leclerc,ferrari,64,72.881
19,brazil,Charles Leclerc,ferrari,65,73.053
19,brazil,Charles Leclerc,ferrari,66,73.219
19,brazil,Charles Leclerc,ferrari,67,73.641
19,brazil,Charles Leclerc,ferrari,68,73.149
19,brazil,Charles Leclerc,ferrari,69,73.33
19,brazil,Charles Leclerc,ferrari,70,73.191
19,brazil,Charles Leclerc,ferrari,71,74.38
18,mexico,Charles Leclerc,ferrari,5,84.225
18,mexico,Charles Leclerc,ferrari,6,83.51
18,mexico,Charles Leclerc,ferrari,7,83.14399999999999
18,mexico,Charles Leclerc,ferrari,8,83.369
18,mexico,Charles Leclerc,ferrari,9,82.52600000000001
18,mexico,Charles Leclerc,ferrari,10,82.402
18,mexico,Charles Leclerc,ferrari,11,82.2
18,mexico,Charles Leclerc,ferrari,12,82.288
18,mexico,Charles Leclerc,ferrari,13,82.50200000000001
18,mexico,Charles Leclerc,ferrari,14,82.383
18,mexico,Charles Leclerc,ferrari,15,82.029
18,mexico,Charles Leclerc,ferrari,16,82.18700000000001
18,mexico,Charles Leclerc,ferrari,17,82.07700000000001
18,mexico,Charles Leclerc,ferrari,18,82.212
18,mexico,Charles Leclerc,ferrari,19,82.28
18,mexico,Charles Leclerc,ferrari,20,82.193
18,mexico,Charles Leclerc,ferrari,21,82.147
18,mexico,Charles Leclerc,ferrari,22,81.994
18,mexico,Charles Leclerc,ferrari,23,82.14299999999999
18,mexico,Charles Leclerc,ferrari,24,82.314
18,mexico,Charles Leclerc,ferrari,25,82.655
18,mexico,Charles Leclerc,ferrari,26,82.426
18,mexico,Charles Leclerc,ferrari,27,81.903
18,mexico,Charles Leclerc,ferrari,28,81.884
18,mexico,Charles Leclerc,ferrari,29,81.941
18,mexico,Charles Leclerc,ferrari,30,85.742
18,mexico,Charles Leclerc,ferrari,32,81.048
18,mexico,Charles Leclerc,ferrari,33,81.26899999999999
18,mexico,Charles Leclerc,ferrari,34,81.116
18,mexico,Charles Leclerc,ferrari,35,81.263
18,mexico,Charles Leclerc,ferrari,36,81.188
18,mexico,Charles Leclerc,ferrari,37,81.97
18,mexico,Charles Leclerc,ferrari,38,81.571
18,mexico,Charles Leclerc,ferrari,39,81.405
18,mexico,Charles Leclerc,ferrari,40,81.373
18,mexico,Charles Leclerc,ferrari,41,81.043
18,mexico,Charles Leclerc,ferrari,42,81.301
18,mexico,Charles Leclerc,ferrari,43,81.071
18,mexico,Charles Leclerc,ferrari,44,81.73
18,mexico,Charles Leclerc,ferrari,45,81.44800000000001
18,mexico,Charles Leclerc,ferrari,46,81.595
18,mexico,Charles Leclerc,ferrari,47,81.613
18,mexico,Charles Leclerc,ferrari,48,82.01299999999999
18,mexico,Charles Leclerc,ferrari,49,81.627
18,mexico,Charles Leclerc,ferrari,50,81.918
18,mexico,Charles Leclerc,ferrari,51,81.508
18,mexico,Charles Leclerc,ferrari,52,82.03
18,mexico,Charles Leclerc,ferrari,53,82.18799999999999
18,mexico,Charles Leclerc,ferrari,54,82.025
18,mexico,Charles Leclerc,ferrari,55,81.215
18,mexico,Charles Leclerc,ferrari,56,81.612
18,mexico,Charles Leclerc,ferrari,57,83.77
18,mexico,Charles Leclerc,ferrari,58,81.404
18,mexico,Charles Leclerc,ferrari,59,81.278
18,mexico,Charles Leclerc,ferrari,60,81.342
18,mexico,Charles Leclerc,ferrari,61,81.689
18,mexico,Charles Leclerc,ferrari,62,80.936
18,mexico,Charles Leclerc,ferrari,63,80.665
18,mexico,Charles Leclerc,ferrari,64,81.098
18,mexico,Charles Leclerc,ferrari,65,81.196
18,mexico,Charles Leclerc,ferrari,66,81.193
18,mexico,Charles Leclerc,ferrari,67,81.035
18,mexico,Charles Leclerc,ferrari,68,81.111
18,mexico,Charles Leclerc,ferrari,69,81.285
18,mexico,Charles Leclerc,ferrari,70,81.47800000000001
18,mexico,Charles Leclerc,ferrari,71,82.44
17,usa,Charles Leclerc,ferrari,1,105.695
17,usa,Charles Leclerc,ferrari,2,103.439
17,usa,Charles Leclerc,ferrari,3,102.544
17,usa,Charles Leclerc,ferrari,4,102.876
17,usa,Charles Leclerc,ferrari,5,103.07
17,usa,Charles Leclerc,ferrari,6,102.89399999999999
17,usa,Charles Leclerc,ferrari,7,102.758
17,usa,Charles Leclerc,ferrari,8,102.50399999999999
17,usa,Charles Leclerc,ferrari,9,102.881
17,usa,Charles Leclerc,ferrari,10,102.274
17,usa,Charles Leclerc,ferrari,11,102.056
17,usa,Charles Leclerc,ferrari,12,102.831
17,usa,Charles Leclerc,ferrari,14,101.037
17,usa,Charles Leclerc,ferrari,15,101.634
17,usa,Charles Leclerc,ferrari,16,101.62899999999999
17,usa,Charles Leclerc,ferrari,17,101.035
17,usa,Charles Leclerc,ferrari,18,101.10700000000001
17,usa,Charles Leclerc,ferrari,19,101.12
17,usa,Charles Leclerc,ferrari,20,101.10700000000001
17,usa,Charles Leclerc,ferrari,21,101.164
17,usa,Charles Leclerc,ferrari,22,101.691
17,usa,Charles Leclerc,ferrari,23,101.065
17,usa,Charles Leclerc,ferrari,24,101.198
17,usa,Charles Leclerc,ferrari,25,101.194
17,usa,Charles Leclerc,ferrari,26,100.93299999999999
17,usa,Charles Leclerc,ferrari,27,112.28399999999999
17,usa,Charles Leclerc,ferrari,28,101.37100000000001
17,usa,Charles Leclerc,ferrari,29,101.03299999999999
17,usa,Charles Leclerc,ferrari,30,102.445
17,usa,Charles Leclerc,ferrari,31,102.24600000000001
17,usa,Charles Leclerc,ferrari,32,102.603
17,usa,Charles Leclerc,ferrari,34,100.065
17,usa,Charles Leclerc,ferrari,35,100.51899999999999
17,usa,Charles Leclerc,ferrari,36,100.184
17,usa,Charles Leclerc,ferrari,37,100.061
17,usa,Charles Leclerc,ferrari,38,100.95700000000001
17,usa,Charles Leclerc,ferrari,39,101.103
17,usa,Charles Leclerc,ferrari,40,100.229
17,usa,Charles Leclerc,ferrari,41,99.303
17,usa,Charles Leclerc,ferrari,42,100.484
17,usa,Charles Leclerc,ferrari,43,100.573
17,usa,Charles Leclerc,ferrari,44,100.335
17,usa,Charles Leclerc,ferrari,45,100.162
17,usa,Charles Leclerc,ferrari,46,100.01
17,usa,Charles Leclerc,ferrari,47,99.75299999999999
17,usa,Charles Leclerc,ferrari,48,100.281
17,usa,Charles Leclerc,ferrari,49,100.245
17,usa,Charles Leclerc,ferrari,50,100.712
17,usa,Charles Leclerc,ferrari,51,100.77799999999999
17,usa,Charles Leclerc,ferrari,52,100.632
17,usa,Charles Leclerc,ferrari,53,101.265
17,usa,Charles Leclerc,ferrari,54,101.77600000000001
17,usa,Charles Leclerc,ferrari,55,101.912
17,usa,Charles Leclerc,ferrari,56,103.44200000000001
16,turkey,Charles Leclerc,ferrari,1,98.086
16,turkey,Charles Leclerc,ferrari,2,94.796
16,turkey,Charles Leclerc,ferrari,3,94.866
16,turkey,Charles Leclerc,ferrari,4,94.74
16,turkey,Charles Leclerc,ferrari,5,94.779
16,turkey,Charles Leclerc,ferrari,6,95.04899999999999
16,turkey,Charles Leclerc,ferrari,7,94.846
16,turkey,Charles Leclerc,ferrari,8,94.67299999999999
16,turkey,Charles Leclerc,ferrari,9,94.652
16,turkey,Charles Leclerc,ferrari,10,94.946
16,turkey,Charles Leclerc,ferrari,11,94.23200000000001
16,turkey,Charles Leclerc,ferrari,12,94.479
16,turkey,Charles Leclerc,ferrari,13,93.87200000000001
16,turkey,Charles Leclerc,ferrari,14,93.825
16,turkey,Charles Leclerc,ferrari,15,93.54799999999999
16,turkey,Charles Leclerc,ferrari,16,94.149
16,turkey,Charles Leclerc,ferrari,17,93.34899999999999
16,turkey,Charles Leclerc,ferrari,18,93.33200000000001
16,turkey,Charles Leclerc,ferrari,19,93.223
16,turkey,Charles Leclerc,ferrari,20,93.258
16,turkey,Charles Leclerc,ferrari,21,93.541
16,turkey,Charles Leclerc,ferrari,22,93.47200000000001
16,turkey,Charles Leclerc,ferrari,23,92.98100000000001
16,turkey,Charles Leclerc,ferrari,24,93.516
16,turkey,Charles Leclerc,ferrari,25,94.302
16,turkey,Charles Leclerc,ferrari,26,94.569
16,turkey,Charles Leclerc,ferrari,27,93.57
16,turkey,Charles Leclerc,ferrari,28,93.825
16,turkey,Charles Leclerc,ferrari,29,93.74799999999999
16,turkey,Charles Leclerc,ferrari,30,93.92200000000001
16,turkey,Charles Leclerc,ferrari,31,94.125
16,turkey,Charles Leclerc,ferrari,32,94.823
16,turkey,Charles Leclerc,ferrari,33,93.82799999999999
16,turkey,Charles Leclerc,ferrari,34,94.199
16,turkey,Charles Leclerc,ferrari,35,95.10600000000001
16,turkey,Charles Leclerc,ferrari,36,94.36200000000001
16,turkey,Charles Leclerc,ferrari,37,97.807
16,turkey,Charles Leclerc,ferrari,38,95.92399999999999
16,turkey,Charles Leclerc,ferrari,39,94.47200000000001
16,turkey,Charles Leclerc,ferrari,40,94.58200000000001
16,turkey,Charles Leclerc,ferrari,41,94.41
16,turkey,Charles Leclerc,ferrari,42,94.538
16,turkey,Charles Leclerc,ferrari,43,96.054
16,turkey,Charles Leclerc,ferrari,44,96.551
16,turkey,Charles Leclerc,ferrari,45,95.50200000000001
16,turkey,Charles Leclerc,ferrari,46,95.751
16,turkey,Charles Leclerc,ferrari,47,98.124
16,turkey,Charles Leclerc,ferrari,49,93.57600000000001
